scope,model,model_label,model_sort_key,layer,segment_label,phase_description,correct_label,statistic,n,mean,median,std,min,max,ci_low,ci_high
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,think_answer,thinking_model_answer_segment,wrong,variance_lid,12,181.56059702020227,112.5417373743285,226.44016609271927,52.61155631868639,885.3128108249144,96.09832669453799,318.8914134544684
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,correct,auc_lid,138,16.538801701554657,16.39763217268159,3.6299536288751058,9.610667737325034,27.288831464449576,15.941300287055668,17.1540880459802
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,correct,boundary_jump_answer_minus_thinking,138,-18.230590771937717,-10.494953155517578,26.56957420106998,-108.15513610839844,17.017536163330078,-22.723391556221504,-13.821210329256198
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,correct,early_late_diff,138,-8.324092251952768,-8.172928087413311,6.571356434507266,-28.682606536895037,12.829688881572924,-9.470966843893427,-7.246944286566575
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,correct,fraction_below_low_threshold,138,0.12426017022994186,0.11355119410569105,0.06060322420906553,0.0,0.33203125,0.11375036411342045,0.13435412569412575
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,correct,max_lid,138,204.68883486761564,185.38629913330078,114.10426078018004,67.03169250488281,803.7528076171875,185.89562277724778,223.53780367616292
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,correct,mean_lid,138,16.838325597191215,16.770253448230534,3.788701972195243,9.679246491943765,28.10219003405191,16.209161074284182,17.472600844394353
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,correct,min_lid,138,1.762205209421075,1.7523387670516968,0.3995602710829627,0.8320606350898743,3.199291229248047,1.696685347090597,1.8243777073163916
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,correct,slope_lid,138,-10.438287930143376,-10.400861965486698,8.439230324364607,-35.592412092443844,11.13800834214088,-11.878069609157546,-9.063497601952013
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,correct,variance_lid,138,816.4285612774399,696.6560709173127,652.5912276418537,109.84740994152632,4716.824743461979,711.0477984259003,930.7728545332957
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,wrong,auc_lid,12,13.340218879210163,12.798695642931392,2.1655083170608194,11.400433947235983,19.56679254770279,12.398546527509986,14.732180040907721
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,wrong,boundary_jump_answer_minus_thinking,12,0.8362754980723063,4.148928642272949,9.461800681991152,-18.14977264404297,16.03995132446289,-4.437659176190693,5.522070164481797
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,wrong,early_late_diff,12,-9.031867860843882,-8.674240879714489,3.6366966712477273,-15.799532103538514,-4.112800978124142,-11.028007239848106,-7.071761548268842
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,wrong,fraction_below_low_threshold,12,0.19596354166666666,0.193359375,0.05319162906158617,0.14453125,0.34765625,0.17220052083333334,0.22819010416666666
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,wrong,max_lid,12,173.57731819152832,132.39736938476562,69.11906221477737,104.66664123535156,287.3511657714844,138.58265701929727,211.1287371635437
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,wrong,mean_lid,12,13.44371165430251,12.973858210723847,2.051557123532365,11.45659846579656,19.159406232181937,12.508628106826897,14.790675204611032
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,wrong,min_lid,12,1.4140074302752812,1.429214358329773,0.2393946510540023,0.9745717644691468,1.847278118133545,1.2805694601188105,1.5418260571857292
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,wrong,slope_lid,12,-11.605636396032942,-12.004413745192174,4.323483924168886,-18.81316516751885,-5.114854322339409,-13.843506417740258,-9.174651453473825
aggregate_across_models,ALL_MODELS,ALL_MODELS,,6,thinking,thinking_model_thinking_segment,wrong,variance_lid,12,505.639065670912,428.5180875518961,238.80148294530457,211.5378224318943,1040.0278146876035,384.4352821267662,648.051738129555
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,correct,auc_lid,75,12.074175630744088,11.863466070919504,1.29935614043628,9.441862724721432,15.773815257208687,11.788199924907182,12.379188736968352
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,correct,boundary_jump_answer_minus_thinking,75,-13.87357536315918,-6.7758636474609375,20.229665065094405,-94.00160217285156,13.07151222229004,-18.37437089888255,-9.595537388165795
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,correct,early_late_diff,75,-3.810613472546544,-3.377826724733625,3.756560527594526,-15.5664480527242,3.712206896613626,-4.653464319005601,-3.009979008140298
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,correct,fraction_below_low_threshold,75,0.02758092277262644,0.0172413793103448,0.035665914657334326,0.0,0.123076923076923,0.020093851413025908,0.03569935851284303
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,correct,max_lid,75,35.44358502705892,32.18655014038086,12.486621678494894,19.653743743896484,72.58805847167969,32.63058538373311,38.277657274246216
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,correct,mean_lid,75,12.240238557388134,12.145702911459882,1.3220919599857057,9.58896590746366,16.01189124793337,11.9429868941043,12.551208403817727
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,correct,min_lid,75,4.328898003896078,4.271279811859131,0.8310108295638231,2.394681692123413,6.650301456451416,4.147917382081349,4.5111313939889275
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,correct,slope_lid,75,-4.679722491511645,-4.26530501069921,4.270439696584603,-16.22173417847733,4.591264471307499,-5.6410359022687855,-3.784088076125002
