model,model_label,model_sort_key,hidden_dim,lid_value_normalization,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000800,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,per_sample,59,59,0.0001745013374602422,0.002476229241622959,0.0009949787054210901,0.00790699664503336,1.5090455424684928e-06,0.002454943677956431,0.0,8.961183642494815e-05,0.00012700747853765888
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000800,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,per_sample,59,59,0.0004216577217448503,0.002463548941443027,0.0010459581390023232,0.006806713528931141,1.0349551035376064e-06,0.0024516413967799523,0.0,-0.00021629680808381348,-0.0001766860019415616
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,cross_model,41,41,0.00013893616269342602,0.00032611929675956005,0.00011012709001079202,0.006222234107553959,8.855271196901483e-07,0.0002472494999892661,0.6097560975609756,0.0005777902866288611,0.00035602018297967413
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,13,cross_model,41,41,0.0001745013374602422,0.0009093400873187021,0.00013433705316856503,0.012379033491015434,4.7869384704145615e-06,0.0007236343713884709,0.4878048780487805,-0.000630482345152618,-0.0005615031127077104
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,20,cross_model,41,41,0.0004216577217448503,0.0013238854050386425,0.0002274722355650738,0.018458746373653412,8.645420612338512e-06,0.001085863834305201,0.5609756097560976,-0.00014168290682591128,-0.0003586425935447387
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_02,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,cross_model,33,33,0.00013893616269342602,0.0005277033562764921,0.0001578807132318616,0.007164487149566412,1.4991975089795216e-06,0.0003994430712737085,0.0,0.0005410778738388964,0.00031106594219131186
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_02,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,13,cross_model,33,33,0.0001745013374602422,0.0008016362884187732,0.00018372417252976447,0.007710406091064215,2.1844225105170585e-06,0.0006473406733675802,0.0,-0.0004344226871517515,-0.00041517239393821614
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_02,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,20,cross_model,33,33,0.0004216577217448503,0.0011156981601027037,0.00031844741897657514,0.005026019178330898,1.5032343108495611e-06,0.0010463415064805304,0.3333333333333333,-0.0025915181118606463,-0.0019953946369544915
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_03,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,cross_model,57,57,0.00013893616269342602,0.000575625927906418,0.00014438370999414474,0.01616937853395939,4.387344265461713e-06,0.0004345220648766765,0.0,0.0011657298685278836,0.000720466740312986
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_03,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,13,cross_model,57,57,0.0001745013374602422,0.0008857393422339667,0.00019466034427750856,0.014812402427196503,4.196967013729978e-06,0.0007184165627092758,0.0,-9.871167858627992e-05,-0.0002165470049173262
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_03,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,20,cross_model,57,57,0.0004216577217448503,0.0012594805540222871,0.0002726282109506428,0.006506004370748997,1.580314982237083e-06,0.0011974346915459527,0.21052631578947367,-0.0013634370094395077,-0.0010485755725918957
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_04,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,per_sample,33,33,0.00013893616269342602,0.0004515587625615863,0.00015616889868397266,0.005718342959880829,9.191777452349859e-07,0.0003578662935979082,0.0,0.00043634100170322976,0.00024391836551431985
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_04,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,13,per_sample,33,33,0.0001745013374602422,0.00084747850787332,0.00018287483544554561,0.012843111529946327,4.7562162450994e-06,0.0006362517938214296,0.0,0.0009956361047667082,0.0005378640182445652
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_04,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,20,per_sample,33,33,0.0004216577217448503,0.0009244892509851718,0.00030036226962693036,0.004072799347341061,8.098886794719437e-07,0.0008920380496419966,0.36363636363636365,-0.0017252179210691802,-0.001300211494607437
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,templatic_repetition,templatic_repetition_01,no_think,degenerate,templatic_repetition,,full_output,no_think_full,6,cross_model,153,153,0.00013893616269342602,0.0006797780347280387,0.00011281618935754523,0.0646367222070694,2.6960760379104837e-05,0.0004698128999926224,0.29411764705882354,0.0021526377800726837,0.0013774588039198602
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,templatic_repetition,templatic_repetition_01,no_think,degenerate,templatic_repetition,,full_output,no_think_full,13,cross_model,153,153,0.0001745013374602422,0.00045039017467525197,0.00013683183351531625,0.013033156283199787,1.194407024587369e-06,0.00040307247792569726,0.29411764705882354,-0.00025892848650858804,-0.0002515560963029901
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,templatic_repetition,templatic_repetition_01,no_think,degenerate,templatic_repetition,,full_output,no_think_full,20,cross_model,153,153,0.0004216577217448503,0.0009918424595311722,0.00025312515208497643,0.0083903344348073,1.0433157749906587e-06,0.0009619311248044185,0.24836601307189543,-0.0012276447668618461,-0.0009518540822542631
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,templatic_repetition,templatic_repetition_02,no_think,degenerate,templatic_repetition,,full_output,no_think_full,6,cross_model,153,153,0.00013893616269342602,0.000758264240383831,0.00011242004984524101,0.07723347097635269,3.852281826048253e-05,0.0005074104593931162,0.2875816993464052,0.0026454821909278415,0.0017043435168139134
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,templatic_repetition,templatic_repetition_02,no_think,degenerate,templatic_repetition,,full_output,no_think_full,13,cross_model,153,153,0.0001745013374602422,0.0004317354618418,0.00013564647815655917,0.011234410107135773,9.085184792640502e-07,0.0003906173851167916,0.30718954248366015,-0.0003117100403366422,-0.00028330751676828816
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,templatic_repetition,templatic_repetition_02,no_think,degenerate,templatic_repetition,,full_output,no_think_full,20,cross_model,153,153,0.0004216577217448503,0.0010380433992942296,0.00024791876785457134,0.009528568014502525,1.5107220356250504e-06,0.001003527956575118,0.22875816993464052,-0.0013717095502524133,-0.0010684265087967594
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,templatic_repetition,templatic_repetition_03,no_think,degenerate,templatic_repetition,,full_output,no_think_full,6,cross_model,153,153,0.00013893616269342602,0.0009065058518043609,0.00011208002979401499,0.10010550916194916,6.478509748567184e-05,0.0005814075735830347,0.3006535947712418,0.00352721985406758,0.0022886437041168576
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,templatic_repetition,templatic_repetition_03,no_think,degenerate,templatic_repetition,,full_output,no_think_full,13,cross_model,153,153,0.0001745013374602422,0.0004210875716191272,0.00013858482998330146,0.010359923355281353,7.82028252553084e-07,0.00038345430623035323,0.3006535947712418,-0.0003296649971506579,-0.00029210024587929435
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,templatic_repetition,templatic_repetition_03,no_think,degenerate,templatic_repetition,,full_output,no_think_full,20,cross_model,153,153,0.0004216577217448503,0.0010150836465280698,0.00024215588928200305,0.008287600241601467,1.3067316410016952e-06,0.0009849136769940069,0.2222222222222222,-0.0013958342962532833,-0.0010605689573985264
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,templatic_repetition,templatic_repetition_05,no_think,degenerate,templatic_repetition,,full_output,no_think_full,6,per_sample,169,169,0.00013893616269342602,0.0006104227560231346,0.00011332907160976902,0.05911054462194443,2.0418939844504498e-05,0.00043647658410572124,0.24260355029585798,0.001716332393152381,0.0010894554403886676
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,templatic_repetition,templatic_repetition_05,no_think,degenerate,templatic_repetition,,full_output,no_think_full,13,per_sample,169,169,0.0001745013374602422,0.0004849929615514926,0.00014207616914063692,0.018295764923095703,2.0471652531511705e-06,0.00042629184021539626,0.25443786982248523,-0.0001308359583961173,-0.00017070163076548552
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_a,templatic_repetition,templatic_repetition_05,no_think,degenerate,templatic_repetition,,full_output,no_think_full,20,per_sample,169,169,0.0004216577217448503,0.000983779218747727,0.000246656738454476,0.006779010407626629,8.591130023890877e-07,0.0009652330890752463,0.21301775147928995,-0.0013078271153568052,-0.0010442910086482676
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000003,no_think,canonical,,True,full_output,no_think_full,6,cross_model,57,57,0.0010101658524945378,0.0022731021908520346,0.0007245659944601357,0.008249077945947647,3.0513677349803214e-06,0.002209766000825247,0.12280701754385964,0.0008102513939740572,0.0007998486864380537
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000003,no_think,canonical,,True,full_output,no_think_full,13,cross_model,57,57,0.0011316887801513075,0.001958948933813525,0.0008682723855599761,0.003961109556257725,4.509249794836876e-07,0.0019404223754203747,0.10526315789473684,0.00037492845991724287,0.0002485855288493139
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000003,no_think,canonical,,True,full_output,no_think_full,20,cross_model,57,57,0.0013556567253544926,0.0021400819185369633,0.0009368803584948182,0.004771270789206028,6.283070454712804e-07,0.0021247629483696073,0.10526315789473684,-0.00018490042187571096,-0.0003034000362580019
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000010,no_think,canonical,,False,full_output,no_think_full,6,cross_model,52,52,0.0010101658524945378,0.0025901481824873304,0.0009103777701966465,0.009709488600492477,3.98975386403529e-06,0.002514487763583733,0.15384615384615385,-0.0009888788393826343,-0.0010657951038760636
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000010,no_think,canonical,,False,full_output,no_think_full,13,cross_model,52,52,0.0011316887801513075,0.0021219437890417445,0.0008312814170494676,0.004701138008385897,8.279385770157001e-07,0.0020925354077845964,0.057692307692307696,-0.0006357724098701589,-0.000740742422819424
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000010,no_think,canonical,,False,full_output,no_think_full,20,cross_model,52,52,0.0013556567253544926,0.0022005875182982823,0.0008620367152616382,0.0048462566919624805,7.079029311421126e-07,0.0021927230420759787,0.1346153846153846,-0.0006598496318934012,-0.0005523206558651649
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000052,no_think,canonical,,False,full_output,no_think_full,6,cross_model,59,59,0.0010101658524945378,0.0034281312748474083,0.0009425872704014182,0.015935854986310005,7.909305894943276e-06,0.003383062290156196,0.03389830508474576,-0.003057371974938507,-0.002269998394573728
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000052,no_think,canonical,,False,full_output,no_think_full,13,cross_model,59,59,0.0011316887801513075,0.002725285166179982,0.0009405493037775159,0.00836997665464878,2.2049693776863252e-06,0.002710696494463703,0.1016949152542373,-0.0026560894332005335,-0.001975718536414206
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000052,no_think,canonical,,False,full_output,no_think_full,20,cross_model,59,59,0.0013556567253544926,0.002651398595012093,0.0009137949673458934,0.005606487859040499,1.167450448503144e-06,0.002642679008141417,0.1016949152542373,-0.0013346859695926578,-0.001076585644235214
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000993,no_think,canonical,,False,full_output,no_think_full,6,per_sample,65,65,0.0010101658524945378,0.002915869709641601,0.0005638004513457417,0.012467736378312111,7.3669614623732545e-06,0.00286917174798873,0.26153846153846155,6.448869199420202e-05,0.00039809815215823387
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000993,no_think,canonical,,False,full_output,no_think_full,13,per_sample,65,65,0.0011316887801513075,0.002125196817080275,0.0007301256409846246,0.007292092777788639,1.678760144907061e-06,0.0021058076554254512,0.24615384615384617,-0.000177034373570991,-5.760545814957694e-05
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000993,no_think,canonical,,False,full_output,no_think_full,20,per_sample,65,65,0.0013556567253544926,0.002565128796805556,0.0009242360247299075,0.006028930656611919,1.8378975428832362e-06,0.0025537954361425363,0.18461538461538463,5.414780665683888e-05,-0.00010464534930446556
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000003,no_think,irrelevant_context,,True,full_output,no_think_full,6,cross_model,65,65,0.0010101658524945378,0.0029788764426484705,0.0010910253040492535,0.013291679322719574,6.466446420512446e-06,0.002917851574238739,0.0,0.00027383040617239414,-0.00026407177039586456
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000003,no_think,irrelevant_context,,True,full_output,no_think_full,13,cross_model,65,65,0.0011316887801513075,0.002303167197924967,0.0009709312580525875,0.007761957589536905,1.426047508143898e-06,0.002290155725859222,0.07692307692307693,-0.00022828366438096357,-0.00023506346898262984
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000003,no_think,irrelevant_context,,True,full_output,no_think_full,20,cross_model,65,65,0.0013556567253544926,0.0023293926237294305,0.001071085687726736,0.005077267996966839,6.391471999867537e-07,0.002312761787834461,0.06153846153846154,-0.0008436171474729822,-0.0006896002587917097
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,6,cross_model,56,56,0.0010101658524945378,0.0025935521469883887,0.0008895742939785123,0.011073277331888676,4.797473673436258e-06,0.0025289155775681136,0.07142857142857142,-0.00025258354905684547,0.0003661198258799103
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,13,cross_model,56,56,0.0011316887801513075,0.00216455314200305,0.0010655828518792987,0.0046461233869194984,7.47682272141617e-07,0.0021255615654147486,0.03571428571428571,-0.0005146278047853649,-0.0002750593121163547
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,20,cross_model,56,56,0.0013556567253544926,0.002277294044948316,0.0010285383323207498,0.005344039760529995,7.422141687662762e-07,0.0022461172426119446,0.14285714285714285,-0.001215951291833744,-0.0008555753738619387
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,False,full_output,no_think_full,6,cross_model,56,56,0.0010101658524945378,0.0032070307227383766,0.0009773169877007604,0.017842315137386322,8.036304611148738e-06,0.0031527095643634146,0.03571428571428571,-0.0031387692709502397,-0.002477710077073425
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,False,full_output,no_think_full,13,cross_model,56,56,0.0011316887801513075,0.0025061919815405937,0.000985713442787528,0.008060948923230171,1.7164924944367699e-06,0.002480484471148388,0.08928571428571429,-0.001963101399412964,-0.0017043475111547324
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,False,full_output,no_think_full,20,cross_model,56,56,0.0013556567253544926,0.002636934769855413,0.0010069507407024503,0.00490762060508132,8.178851825938889e-07,0.002622176480310207,0.05357142857142857,-0.0006690419283853055,-0.0006240559908162269
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000075,no_think,irrelevant_context,,True,full_output,no_think_full,6,per_sample,56,56,0.0010101658524945378,0.002783826732151543,0.000685212027747184,0.009063382633030415,3.3329296659642164e-06,0.0027443949313072325,0.10714285714285714,-0.0014160571288784852,-0.0005041579840638277
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000075,no_think,irrelevant_context,,True,full_output,no_think_full,13,per_sample,56,56,0.0011316887801513075,0.002175097952463797,0.0008959348197095096,0.0044672139920294285,7.602412675191773e-07,0.002157613220201298,0.03571428571428571,-0.0013429673315950195,-0.0007961769505137847
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000075,no_think,irrelevant_context,,True,full_output,no_think_full,20,per_sample,56,56,0.0013556567253544926,0.0024220731221638353,0.0012892417144030333,0.007614330388605595,1.2812949452887735e-06,0.002411727228371257,0.07142857142857142,-0.0005713018426352996,-0.00021667345260669097
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,6,cross_model,59,59,0.0010101658524945378,0.002270315223278762,0.0007020591292530298,0.010906226933002472,3.8578653452854915e-06,0.0021976394727344405,0.1016949152542373,0.000769540490937749,0.0006980439842057722
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,13,cross_model,59,59,0.0011316887801513075,0.001952534144886343,0.0008898372761905193,0.0036926635075360537,4.199451797318763e-07,0.0019347948817022404,0.11864406779661017,0.0002713885888362565,0.00017529658507555736
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,20,cross_model,59,59,0.0013556567253544926,0.0021482353430178204,0.0009523126063868403,0.005043515469878912,6.737570791538955e-07,0.0021324858053362577,0.11864406779661017,-0.00016291105993471164,-0.00024453419415901116
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,6,cross_model,52,52,0.0010101658524945378,0.0026430737679430214,0.0006892436067573726,0.009092221967875957,3.856394131104629e-06,0.0025661667722149516,0.15384615384615385,-0.0006505467065377487,-0.00030092030871086426
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,13,cross_model,52,52,0.0011316887801513075,0.0020660601238397737,0.0009123802301473916,0.004342860542237759,7.281864303695447e-07,0.0020293735364890274,0.1346153846153846,-0.0006594454838538803,-0.0006763534217428132
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,20,cross_model,52,52,0.0013556567253544926,0.0022046067908656998,0.001074173953384161,0.005650981329381466,7.146303016142905e-07,0.0021825374090386667,0.07692307692307693,-0.0011240359246548323,-0.0009612550941081
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,6,cross_model,64,64,0.0010101658524945378,0.0030892060121914255,0.0008981598657555878,0.009792551398277283,5.412620957819184e-06,0.0030349873751032335,0.078125,-0.001666061352527605,-0.0012373548415780533
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,13,cross_model,64,64,0.0011316887801513075,0.0025698794906929834,0.001046010060235858,0.007072347216308117,2.0313180287092144e-06,0.002552256365084932,0.078125,-0.0017477114380968668,-0.0013941016877652146
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,20,cross_model,64,64,0.0013556567253544926,0.0026258681846229592,0.0009931680979207158,0.0068458132445812225,1.1531718155791134e-06,0.0026085931301442168,0.0625,-0.0009012569207138456,-0.0008115071614156477
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_001095,no_think,repetitive_filler,,True,full_output,no_think_full,6,per_sample,48,48,0.0010101658524945378,0.003414171607194779,0.0008315149461850524,0.011251932010054588,6.7490019453132335e-06,0.003344438390489272,0.08333333333333333,-0.0022545349457519796,-0.0015589305791460601
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_001095,no_think,repetitive_filler,,True,full_output,no_think_full,13,per_sample,48,48,0.0011316887801513075,0.002348343658619948,0.0008516997913829982,0.00739230215549469,1.3609729092833336e-06,0.002321710848457556,0.10416666666666667,-0.0013164570131897462,-0.0011549875586448859
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_001095,no_think,repetitive_filler,,True,full_output,no_think_full,20,per_sample,48,48,0.0013556567253544926,0.0025767155166249722,0.001000456279143691,0.005659677553921938,1.2267058599674662e-06,0.0025416943938174146,0.08333333333333333,-0.0006713910469053602,-0.0007175835586773851
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,6,cross_model,53,53,0.0006634007906541229,0.0033199632373410014,0.0008522501448169351,0.014921577647328377,9.645740396320493e-06,0.003248053929732683,0.0,-0.002490404038055481,-0.0014907629312282157
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,13,cross_model,53,53,0.000963150494499132,0.0025137305931838333,0.0009677045745775104,0.007646019104868174,2.307705234828771e-06,0.0024949084550966154,0.0,-0.0017244431641210538,-0.0014130612086903837
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,20,cross_model,53,53,0.0012481689336709678,0.002486997916591617,0.001204047817736864,0.005886937025934458,1.3873596563145787e-06,0.0024831545530245285,0.03773584905660377,-0.0012619366373406004,-0.0011254430449168596
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,6,cross_model,59,59,0.0006634007906541229,0.0027118086542586906,0.000682603451423347,0.008907277137041092,3.3475041828142666e-06,0.0026613009896868005,0.0,-0.0011846375442504666,-0.001182465092279017
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,13,cross_model,59,59,0.000963150494499132,0.0023472924860809944,0.0008382393862120807,0.0050832536071538925,1.280338549986091e-06,0.002334132478451999,0.05084745762711865,-0.0013568495717925686,-0.0013900641157912712
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,20,cross_model,59,59,0.0012481689336709678,0.002572566432625813,0.0007735860999673605,0.006560977548360825,1.6565906896398315e-06,0.0025517540855397435,0.0847457627118644,-0.0014436004864904364,-0.0014509212691336867
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,6,cross_model,55,55,0.0006634007906541229,0.003259015670681203,0.0007399223977699876,0.011811243370175362,7.773005880273334e-06,0.0032147519814316188,0.0,-0.001486517570673954,-0.0005138511312127647
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,13,cross_model,55,55,0.000963150494499132,0.0024024613074619663,0.0008576324908062816,0.005573329050093889,1.1351464637184485e-06,0.0023781006759101596,0.07272727272727272,-0.0007817339144538244,-0.0007235299396727768
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,20,cross_model,55,55,0.0012481689336709678,0.0025351535158485853,0.0008624099427834153,0.00548797519877553,1.0534622411557095e-06,0.002529097038657508,0.09090909090909091,-0.00044682095395763723,-0.0004393454083973275
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_001013,no_think,canonical,,False,full_output,no_think_full,6,per_sample,73,73,0.0006634007906541229,0.004255135251011393,0.0008455864153802395,0.031551189720630646,2.462933076331989e-05,0.0041885231985361315,0.0,-0.003448889136387837,-0.0019536526738911084
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_001013,no_think,canonical,,False,full_output,no_think_full,13,per_sample,73,73,0.000963150494499132,0.002849569810516112,0.0006303839618340135,0.007335158996284008,1.95134664370277e-06,0.002840914346355324,0.0547945205479452,-0.0013750024974830274,-0.0008011105727698457
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_001013,no_think,canonical,,False,full_output,no_think_full,20,per_sample,73,73,0.0012481689336709678,0.0027370090605946234,0.000988010666333139,0.008307497948408127,1.8875733677423617e-06,0.0027196009630440837,0.0821917808219178,-0.0011287129801166675,-0.0005649287363906439
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,6,cross_model,256,256,0.0006634007906541229,0.0036486018537971177,0.00039730980643071234,0.0375385507941246,3.1959360855484576e-05,0.00355887172192218,0.08984375,-0.0013311089648071705,-0.0012197317005302466
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,13,cross_model,256,256,0.000963150494499132,0.0029880431816309283,0.0006607481045648456,0.019706137478351593,7.014680519617958e-06,0.002977980405945145,0.06640625,-0.0011679743195139604,-0.000992668780781969
Qwen_Qwen3-14B,14B,14.0,5120,hidden_dim,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,20,cross_model,256,256,0.0012481689336709678,0.0029347863960538234,0.0006551382830366492,0.010526841506361961,2.8818019444923095e-06,0.0029299841063332365,0.09765625,-0.0015158049576956577,-0.0012929342237839592
