scope,model,model_label,model_sort_key,hidden_dim,lid_value_normalization,layer,segment_label,phase_description,correct_label,statistic,n,mean,median,std,min,max,ci_low,ci_high
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,correct,auc_lid,37,0.005408940628018607,0.005439881214710429,0.0005169872363156,0.0046391669966958015,0.0065542892520007315,0.005245529241714479,0.005569609213076495
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,correct,boundary_jump_answer_minus_thinking,37,-0.0011312940371902408,-0.0010081096552312374,0.001996023946513412,-0.005145929288119078,0.0027648843824863434,-0.0017949419714372002,-0.0005429297651013208
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,correct,early_late_diff,37,-0.0015784377483033462,-0.0014843589615338715,0.0007791412760621504,-0.0035509425233613,0.00010311651724175756,-0.0018227853948079224,-0.0013308716431528905
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,correct,fraction_below_low_threshold,37,0.10082435740176533,0.09375,0.061697298329159087,0.0,0.2734375,0.08310536913618485,0.12044819225737521
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,correct,max_lid,37,0.02468010415700642,0.02295447699725628,0.0074139936200141015,0.01610698364675045,0.04493366554379463,0.02242395970592829,0.02702098014965855
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,correct,mean_lid,37,0.005426905412361662,0.005427050009075174,0.0005146908202353974,0.004626889585324534,0.006626930307902512,0.005264266243009098,0.005586892437626681
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,correct,min_lid,37,0.0014234701284786334,0.0014108623145148158,0.00032930334420927195,0.0008764342055656016,0.002302358625456691,0.0013274012735613773,0.0015307224630551235
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,correct,slope_lid,37,-0.00203776574352105,-0.0018110435579775457,0.0011039745351184864,-0.004712177367210066,-1.1044125176739442e-05,-0.002401303751660526,-0.0016948174482159656
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,correct,variance_lid,37,1.339172282191284e-05,1.2153711902208267e-05,5.803175683405598e-06,6.057737390183874e-06,3.0349226030448475e-05,1.1616857474500274e-05,1.5251580346556776e-05
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,wrong,auc_lid,17,0.005337768783680172,0.005216906830594924,0.0005262810971527564,0.0046702855540989565,0.0064011393541553675,0.005106541165576482,0.005583035604996128
